"sno_student","questionnaire_classification_final","questionnaire_type_initial","school","sno_questionnaire","sno_statement","sno_segment","sno","statement_first","statement_unique","statement_coded_multiple","age","gender","school_grade","consent_given","what_subjects_listed","what.follow.up.statenents.given","coding_round_1_coder_1","coding_round_1_coder_2","coding_round_1_final_coding","coding_round_1_coder_agreement","coding_round_2_coder_1","coding_round_2_coder_2","coding_round_2_final_coding","coding_round_2_coder_agreement","coding_round_3_coder_1_answer_1","coding_round_3_coder_1_answer_2","coding_round_3_coder_1_answer_3","coding_round_3_coder_1_answer_4","coding_round_3_coder_2_answer_1","coding_round_3_coder_2_answer_2","coding_round_3_coder_2_answer_3","coding_round_3_coder_2_answer_4","coding_round_3_coder_agreement","coding_round_3_final_coding_overall","coding_round_3_final_coding_separate","coding_round_4.1_coder_1_answer_1","coding_round_4.1_coder_1_answer_2","coding_round_4.1_coder_1_answer_3","coding_round_4.1_coder_2_answer_1","coding_round_4.1_coder_2_answer_2","coding_round_4.1_coder_2_answer_3","coding_round_4.1_coder_agreement","coding_round_4.1_final_coding_overall","coding_round_4.1_final_coding_separate","coding_round_4.2_coder_1_answer_1","coding_round_4.2_coder_1_answer_2","coding_round_4.2_coder_2_answer_1","coding_round_4.2_coder_2_answer_2","coding_round_4.2_coder_agreement","coding_round_4.2_final_coding_overall","coding_round_4.2_final_coding_separate","comment","additional.comment","statement_Kinyarwanda","statement_English","statement_stem","statement_in_first_person","auxiliary_verb_used","verb_used","verb_negated","adverb_used","object_1_used","object_2_used","object_3_used","type","subjects.confidence","subjects.demotivation","subjects.motivation","subjects.unconfidence","biology_c","biology_d","biology_m","biology_u","chemistry_c","chemistry_d","chemistry_m","chemistry_u","english_c","english_d","english_m","english_u","entrepreneurship_c","entrepreneurship_d","entrepreneurship_m","entrepreneurship_u","french_c","french_d","french_m","french_u","geography_c","geography_d","geography_m","geography_u","history_c","history_d","history_m","history_u","ict_c","ict_d","ict_m","ict_u","kinyarwanda_c","kinyarwanda_d","kinyarwanda_m","kinyarwanda_u","kiswahili_c","kiswahili_d","kiswahili_m","kiswahili_u","literature_c","literature_d","literature_m","literature_u","mathematics_c","mathematics_d","mathematics_m","mathematics_u","physics_c","physics_d","physics_m","physics_u","religion_c","religion_d","religion_m","religion_u","sports_c","sports_d","sports_m","sports_u","mathematics_grades","physics_grades","chemistry_grades","biology_grades","kinyarwanda_grades","english_grades","geography_grades","history_grades","entrepreneurship_grades","ict_grades","religion_grades","french_grades","kiswahili_grades","literature_grades","library.and.clubs_grades","sports_grades"
"29","motivation","motivation","A","m154","mm154_3","mm154_3_1","motivation21154_3","no","yes","no","17","male","3","yes","history,geography",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different",NA,NA,NA,"utility",NA,NA,NA,"coder 2","utility","utility","general",NA,NA,"not specified","general",NA,"coder 2","other","other",NA,NA,NA,NA,NA,NA,"value/utility/other",NA,NA,"bituma nitegura gukora ikibonetse cyose gishoboka, bituma nihuta mwitera mbere","it prepares me to do whatever is available, causes me to progress","bituma nitegura gukora ikibonetse cyose gishoboka, bituma nihuta mwitera mbere",NA,NA,NA,NA,NA,NA,NA,NA,"motivation","","","History,Geography","",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.454,0.558,0.381,0.567,0.569,0.515,0.544,0.444,0.575,0.65,0.717,0.683,0.629,0.425,0.733,0.85
"29","motivation","motivation","A","m154","mm154_4","mm154_4_1","motivation21154_4","no","yes","yes","17","male","3","yes","history,geography",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"utility",NA,NA,NA,"agreement","utility","utility","school","social",NA,"school","social",NA,"agreement","school/ social","school",NA,NA,NA,NA,NA,NA,"value/utility/school utility",NA,NA,"bimfasha gutsinda neza amasomo yanjye, bituma nabagenzi banjye bangirira ikizere","it helps me succeed well in my studies, makes my friends have faith in me","bimfasha gutsinda neza amasomo yanjye, bituma nabagenzi banjye bangirira ikizere","no","gufasha","gutsinda",NA,NA,"isomo",NA,NA,"motivation","","","History,Geography","",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.454,0.558,0.381,0.567,0.569,0.515,0.544,0.444,0.575,0.65,0.717,0.683,0.629,0.425,0.733,0.85
"29","motivation","motivation","A","m154","mm154_4","mm154_4_2","motivation21154_4","no","no",NA,"17","male","3","yes","history,geography",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"utility",NA,NA,NA,"agreement","utility","utility","school","social",NA,"school","social",NA,"agreement","school/ social","social",NA,NA,NA,NA,NA,NA,"value/utility/social utility",NA,"peers","bimfasha gutsinda neza amasomo yanjye, bituma nabagenzi banjye bangirira ikizere","it helps me succeed well in my studies, makes my friends have faith in me","bimfasha gutsinda neza amasomo yanjye, bituma nabagenzi banjye bangirira ikizere",NA,NA,NA,NA,NA,NA,NA,NA,"motivation","","","History,Geography","",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.454,0.558,0.381,0.567,0.569,0.515,0.544,0.444,0.575,0.65,0.717,0.683,0.629,0.425,0.733,0.85
"29","motivation","motivation","A","m154","mm154_5","mm154_5_1","motivation21154_5","no","yes","no","17","male","3","yes","history,geography",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different",NA,NA,NA,"utility",NA,NA,NA,"coder 1","utility","utility","social",NA,NA,"social",NA,NA,"agreement","social","social",NA,NA,NA,NA,NA,NA,"value/utility/social utility",NA,"peers","bituma bagenzi banjye batanyuzamo ijisho kuko icyo navuze nicyo nkora kandi nkagitsinda yaba n'ikibi","it makes my friends not ridicule me because what i said is what i do and i suceed no matter what.","bituma bagenzi banjye batanyuzamo ijisho kuko icyo navuze nicyo nkora kandi nkagitsinda yaba n'ikibi",NA,NA,NA,NA,NA,NA,NA,NA,"motivation","","","History,Geography","",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.454,0.558,0.381,0.567,0.569,0.515,0.544,0.444,0.575,0.65,0.717,0.683,0.629,0.425,0.733,0.85
"29","motivation","motivation","A","m154","mm154_6","mm154_6_1","motivation21154_6","no","yes","no","17","male","3","yes","history,geography",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different",NA,NA,NA,"utility",NA,NA,NA,"none","goals","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/utility/social utility",NA,"family","bituma ngabanya ibibazo mu muryango kuko iyo wigirira ikizere urwaye ukira.bituma ngira ibitekerezo byagutse","it makes me solve some family issues because having confidence heals you when your ill., it makes me think wider","bituma ngabanya ibibazo mu muryango","yes","gutuma","kugabanya",NA,NA,"ikibazo",NA,NA,"motivation","","","History,Geography","",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.454,0.558,0.381,0.567,0.569,0.515,0.544,0.444,0.575,0.65,0.717,0.683,0.629,0.425,0.733,0.85
"29","motivation","motivation","A","m154","mm154_7","mm154_7_1","motivation21154_7","no","yes","no","17","male","3","yes","history,geography",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"utility",NA,NA,NA,"agreement","utility","utility","social",NA,NA,"social",NA,NA,"agreement","social","social",NA,NA,NA,NA,NA,NA,"value/utility/social utility",NA,"peers","bimfasha gutoranya inshuti nziza nizitari nziza","it helps me make the right choices when choosing good friends from bad ones","bimfasha gutoranya inshuti nziza nizitari nziza",NA,NA,NA,NA,NA,NA,NA,NA,"motivation","","","History,Geography","",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.454,0.558,0.381,0.567,0.569,0.515,0.544,0.444,0.575,0.65,0.717,0.683,0.629,0.425,0.733,0.85
"3","motivation","motivation","A","m95","mm95_1","mm95_1_1","motivation395_1","yes","yes","no","12","male","1","yes","chemistry,biology",NA,"no","no","no","agreement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ngira ishyaka kugira ngo numve ibyo mwarimu yasobanuraga","i am motivated to learn/understand what the teacher was explaining",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
"3","motivation","motivation","A","m95","mm95_10","mm95_10_1","motivation395_10","no","yes","no","12","male","1","yes","chemistry,biology",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"different",NA,NA,NA,"coder 1","goals","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/utility/school utility","changed later",NA,"mbikora kugira ngo mbone amanota meza tsinde bishimishe","i do it so i can get good marks  and succeed with excitement","mbikora kugira ngo mbone amanota meza","yes","kugira ngo","kubona",NA,NA,"amanota meza",NA,NA,"motivation","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
"3","motivation","motivation","A","m95","mm95_2","mm95_2_1","motivation395_2","no","yes","no","12","male","1","yes","chemistry,biology",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different","different",NA,NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",NA,"motivation","kugira ngo ibyo yasobanuraga mbifate kurusha ho","so that i can memorize what he/she was explaining",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motivation","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
"3","motivation","motivation","A","m95","mm95_3","mm95_3_1","motivation395_3","no","yes","no","12","male","1","yes","chemistry,biology",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"different",NA,NA,NA,"coder 1","goals","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/utility/learning utility","changed later",NA,"ngira ishyaka ku byiga kugira ngo ibyo batwigishije mbimenya kugira ngo mbone uko mbisubiramo","i am motivated to study so that i know what was taught to us so that i get how to do it again","kugira ngo ibyo batwigishije mbimenya kugira ngo mbone uko mbisubiramo","yes","kugira ngo","kumenya",NA,NA,"ibyo batwigishije",NA,NA,"motivation","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
"3","motivation","motivation","A","m95","mm95_4","mm95_4_1","motivation395_4","no","yes","no","12","male","1","yes","chemistry,biology",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"different",NA,NA,NA,"coder 1","goals","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/utility/school utility","changed later",NA,"kugira ngo mbone amanota ashimisha","so i can get exciting marks","kugira ngo mbone amanota ashimisha","yes","kugira ngo","kubona",NA,NA,"amanota ashimisha",NA,NA,"motivation","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
"3","motivation","motivation","A","m95","mm95_5","mm95_5_1","motivation395_5","no","yes","no","12","male","1","yes","chemistry,biology",NA,"yes","no","yes","coder 1","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"different",NA,NA,NA,"coder 1","goals","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/utility/school utility","changed later",NA,"nkora imyitozo kugira ngo ni mbona amanota ashimisha uwariwe wese","i do the exercise so that i can get exciting marks that could please anyone","kugira ngo ni mbona amanota ashimisha uwariwe wese","yes","kugira ngo","kubona",NA,NA,"amanota ashimisha uwariwe wese",NA,NA,"motivation","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
"3","motivation","motivation","A","m95","mm95_6","mm95_6_1","motivation395_6","no","yes","yes","12","male","1","yes","chemistry,biology",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",NA,NA,"mukora nibyishimo kandi nakurikiye nkatsinda nka nishima","i do it gladly and i succeed because i pay attetion i am happy","mukora nibyishimo kandi nakurikiye nkatsinda nka nishima","yes","none","kwishima",NA,NA,NA,NA,NA,"motivation","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
"3","motivation","motivation","A","m95","mm95_6","mm95_6_2","motivation395_6","no","no",NA,"12","male","1","yes","chemistry,biology",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",NA,NA,"mukora nibyishimo kandi nakurikiye nkatsinda nka nishima","i do it gladly and i succeed because i pay attetion i am happy","mukora nibyishimo kandi nakurikiye nkatsinda nka nishima","yes","none","kwishima",NA,NA,NA,NA,NA,"motivation","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
"3","motivation","motivation","A","m95","mm95_7","mm95_7_1","motivation395_7","no","yes","no","12","male","1","yes","chemistry,biology",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"utility",NA,NA,NA,"coder 1","goals","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/utility/learning utility","changed later",NA,"mukora kugira ngo nunguke ubundi bumenyi cyane","i do it so i can gain more knowledge","kugira ngo nunguke ubundi bumenyi cyane","yes","kugira ngo","kunguka",NA,NA,"ubundi bumenyi cyane",NA,NA,"motivation","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
"3","motivation","motivation","A","m95","mm95_8","mm95_8_1","motivation395_8","no","yes","no","12","male","1","yes","chemistry,biology",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"goals",NA,NA,NA,"agreement","goals","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goals/outcome",NA,NA,"mukora kubera ko nshaka kwiyongerera ikizere","i do it because i want to gain confidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motivation","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
"3","motivation","motivation","A","m95","mm95_9","mm95_9_1","motivation395_9","no","yes","no","12","male","1","yes","chemistry,biology",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"different",NA,NA,NA,"coder 1","goals","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/utility/school utility","changed later",NA,"mukora kugira ngo mbe uwa mbere kuko utakoze umwitozo ntacyo wagera ho","i do it so i can be the top of class because if you didn't do the exercise  you wouldn't achieve anything","kugira ngo mbe uwa mbere","yes","kugira ngo","kuba",NA,NA,"uwa mbere",NA,NA,"motivation","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
"3","confidence","unconfidence","A","m96","mc96_1","mc96_1_1","confidence396_1","yes","yes","no","12","male","1","yes","physics,mathematics",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","expectancy",NA,NA,NA,"different",NA,NA,NA,"coder 2","different","different","consequence",NA,NA,"consequence",NA,NA,"agreement","consequence","consequence","[empty]","[empty]","[empty]","[empty]",NA,NA,"consequence",NA,"expectation","nigirira ikizere kugira ngo nkore neza tsinde","i am confident because i want to do well and succeed",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
"3","confidence","unconfidence","A","m96","mc96_10","mc96_10_1","confidence396_10","no","yes","no","12","male","1","yes","physics,mathematics",NA,"yes","yes","yes","agreement","confidence","unconfidence","unconfidence","coder 2","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different","different","source",NA,NA,"source",NA,NA,"agreement","source","source","[empty]","[empty]","[empty]","[empty]",NA,NA,"other factors",NA,"school support [teaching quality]","ikizere hari igihe ntakigirira bitewe n'umwarimu","i sometimes am not confident because of the teacher",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"unconfidence","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
"3","confidence","unconfidence","A","m96","mc96_2","mc96_2_1","confidence396_2","no","yes","no","12","male","1","yes","physics,mathematics",NA,"no","yes","yes","coder 2","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different","different","source",NA,NA,"consequence",NA,NA,"coder 1","source","source","[empty]","[empty]","[empty]","[empty]",NA,NA,"other factors",NA,"study habits","nkora neza kugira ngo nibyibagirwa nzabisubiremo nicyo gituma mbikora","i perform well so that incase  i forget something, i go through my notes/ i revise, that is why.",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
"3","confidence","unconfidence","A","m96","mc96_3","mc96_3_1","confidence396_3","no","yes","no","12","male","1","yes","physics,mathematics",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different","different","consequence",NA,NA,"consequence",NA,NA,"agreement","consequence","consequence","[empty]","[empty]","[empty]","[empty]",NA,NA,"consequence",NA,"motivation","nigirira ikizere cyane kuburyo nkora ukonshoboye kose","i am so confident so that is why i do my best",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
"3","confidence","unconfidence","A","m96","mc96_4","mc96_4_1","confidence396_4","no","yes","no","12","male","1","yes","physics,mathematics",NA,"no","no","no","agreement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[empty]","[empty]","[empty]","[empty]",NA,NA,NA,NA,NA,"cyane rwose bitewe n'isomo nkora","yes a lot, depending on the subject/lesson i do",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,"","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
"3","confidence","unconfidence","A","m96","mc96_5","mc96_5_1","confidence396_5","no","yes","yes","12","male","1","yes","physics,mathematics",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different","different","source",NA,NA,"positive",NA,NA,"coder 1","positive/ source","source","[empty]","[empty]","[empty]","[empty]",NA,NA,"other factors",NA,"proximal factor","iyo ndi gukora umyitozo nishimwe bikantera kubona ikizere","when i am happy/glad to do the exercise, it makes me gain confidence",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
