"sno_student","sno","data_type","questionnaire_type","school","age","gender","school_grade","consent_given","what.follow.up.statenents.given","coding_round_1_coder_1","coding_round_1_coder_2","coding_round_1_final_coding","coding_round_1_coder_agreement","coding_round_2_coder_1","coding_round_2_coder_2","coding_round_2_final_coding","coding_round_2_coder_agreement","coding_round_3_coder_1_answer_1","coding_round_3_coder_1_answer_2","coding_round_3_coder_1_answer_3","coding_round_3_coder_1_answer_4","coding_round_3_coder_2_answer_1","coding_round_3_coder_2_answer_2","coding_round_3_coder_2_answer_3","coding_round_3_coder_2_answer_4","coding_round_3_coder_agreement","coding_round_3_final_coding_overall","coding_round_4.1_coder_1_answer_1","coding_round_4.1_coder_1_answer_2","coding_round_4.1_coder_1_answer_3","coding_round_4.1_coder_2_answer_1","coding_round_4.1_coder_2_answer_2","coding_round_4.1_coder_2_answer_3","coding_round_4.1_coder_agreement","coding_round_4.1_final_coding_overall","coding_round_4.2_coder_1_answer_1","coding_round_4.2_coder_1_answer_2","coding_round_4.2_coder_2_answer_1","coding_round_4.2_coder_2_answer_2","coding_round_4.2_coder_agreement","coding_round_4.2_final_coding_overall","final_coding","expectancies","value","value/intrinsic","value/utility","value/utility/daily life","value/utility/general","value/utility/learning utility","value/utility/other","value/utility/school utility","value/utility/social utility","value/utility/useless","costs","costs/effort","costs/emotional","costs/opportunity","costs/outside","goals","goals/evaluative","goals/family support","goals/mastery","goals/normative","goals/outcome","goals/social approval","goals/social concern","goals/social responsibility","goals/social status","other factors","consequence","statement_Kinyarwanda","statement_English","statement_stem","statement_in_first_person","auxiliary_verb_used","verb_used","verb_negated","adverb_used","object_1_used","object_2_used","object_3_used","type","what_subjects_listed","subjects.confidence","subjects.demotivation","subjects.motivation","subjects.unconfidence","biology_con","biology_demot","biology_mot","biology_uncon","chemistry_con","chemistry_demot","chemistry_mot","chemistry_uncon","english_con","english_demot","english_mot","english_uncon","entrepreneurship_con","entrepreneurship_demot","entrepreneurship_mot","entrepreneurship_uncon","french_con","french_demot","french_mot","french_uncon","geography_con","geography_demot","geography_mot","geography_uncon","history_con","history_demot","history_mot","history_uncon","ict_con","ict_demot","ict_mot","ict_uncon","kinyarwanda_con","kinyarwanda_demot","kinyarwanda_mot","kinyarwanda_uncon","kiswahili_con","kiswahili_demot","kiswahili_mot","kiswahili_uncon","literature_con","literature_demot","literature_mot","literature_uncon","mathematics_con","mathematics_demot","mathematics_mot","mathematics_uncon","physics_con","physics_demot","physics_mot","physics_uncon","religion_con","religion_demot","religion_mot","religion_uncon","sports_con","sports_demot","sports_mot","sports_uncon","mathematics_grades","physics_grades","chemistry_grades","biology_grades","kinyarwanda_grades","english_grades","geography_grades","history_grades","entrepreneurship_grades","ict_grades","religion_grades","french_grades","kiswahili_grades","literature_grades","library.and.clubs_grades","sports_grades"
113,"m205_205_1","confidence","confidence","B",18,"male","3","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","ability",NA,NA,NA,"different","ability",NA,NA,"coder 1","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mfite ububasha bwokubonamo amanota menshi kuko iyo ukora ibyo wumva ntakabuza ugomba kubikora neza ukatsinda cyane","i have the ability of getting many marks because when you work what you understand then for sure you must do it well the you succeed very much","mfite ububasha bwokubonamo amanota menshi","yes","none","kugira",NA,NA,"ububasha",NA,NA,"confidence","pcb[physics,chemistry,biology]","PCB[Physics,Chemistry,Biology]","Kinyarwanda,Maths","","",1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.432,0.567,0.479,0.488,0.503,0.47,0.531,0.292,0.504,0.663,0.583,0.725,0.567,0.5,0.733,1
114,"m28_28_2","confidence","confidence","B",20,"male","2","yes",NA,"yes","yes","yes","agreement","unconfidence","no","unconfidence","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ndibutsinde cyangwa nkatsindwa","i might succeed or fail","ndibutsinde","yes","none","gutsinda",NA,NA,NA,NA,NA,"unconfidence","ict,biology,geo,ent,kinyarwanda","ICT,Biology,Geo,Ent,Kinyarwanda","English,Ict,Kinyarwanda,Geo,Bio","","",1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.272,0.402,0.383,0.367,0.425,0.35,0.406,0.316,0.475,0.725,0.317,0.329,0.467,0.533,0.692,0.883
114,"m28_28_7","confidence","confidence","B",20,"male","2","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"kuzaba umuntu ukomeye nkahesha igihugu cyanjye ishema","to become a powerful person and make my counrty proud",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","ict,biology,geo,ent,kinyarwanda","ICT,Biology,Geo,Ent,Kinyarwanda","English,Ict,Kinyarwanda,Geo,Bio","","",1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.272,0.402,0.383,0.367,0.425,0.35,0.406,0.316,0.475,0.725,0.317,0.329,0.467,0.533,0.692,0.883
114,"m28_28_3","confidence","confidence","B",20,"male","2","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ngomba kubona amanota ashimishije","i have to get exciting marks",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","ict,biology,geo,ent,kinyarwanda","ICT,Biology,Geo,Ent,Kinyarwanda","English,Ict,Kinyarwanda,Geo,Bio","","",1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.272,0.402,0.383,0.367,0.425,0.35,0.406,0.316,0.475,0.725,0.317,0.329,0.467,0.533,0.692,0.883
114,"m28_28_1","confidence","confidence","B",20,"male","2","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","different",NA,NA,NA,"ability",NA,NA,NA,"coder 1","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"uko biri kose ngomba gutsinda","whatever it may be,i have to succeed",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","ict,biology,geo,ent,kinyarwanda","ICT,Biology,Geo,Ent,Kinyarwanda","English,Ict,Kinyarwanda,Geo,Bio","","",1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.272,0.402,0.383,0.367,0.425,0.35,0.406,0.316,0.475,0.725,0.317,0.329,0.467,0.533,0.692,0.883
114,"m8_8_3","motivation","demotivation","B",20,"male","2","yes",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"kubera ko igihe wa rwaye uba unaniwe kuburyo utagira ishyaka ryo gukora umwitozo","because at times when you are ill you get tired to a point of not being motivated to do the exercise",NA,NA,NA,NA,NA,NA,NA,NA,NA,"demotivation","english,ict,kinyarwanda,geo,bio","ICT,Biology,Geo,Ent,Kinyarwanda","English,Ict,Kinyarwanda,Geo,Bio","","",1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.272,0.402,0.383,0.367,0.425,0.35,0.406,0.316,0.475,0.725,0.317,0.329,0.467,0.533,0.692,0.883
114,"m8_8_4","motivation","demotivation","B",20,"male","2","yes",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"rimwe na rimwe mpura nibica intege","at times i am faced with discouragements",NA,NA,NA,NA,NA,NA,NA,NA,NA,"demotivation","english,ict,kinyarwanda,geo,bio","ICT,Biology,Geo,Ent,Kinyarwanda","English,Ict,Kinyarwanda,Geo,Bio","","",1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.272,0.402,0.383,0.367,0.425,0.35,0.406,0.316,0.475,0.725,0.317,0.329,0.467,0.533,0.692,0.883
114,"m8_8_5","motivation","demotivation","B",20,"male","2","yes",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hari ibyo mba ntumvise bigatuma nta shyaka ngira","there are things i don't understand that result in a lack of motivation","ibyo mba ntumvise","yes","none","kumva","da/ ta",NA,"icyo",NA,NA,"demotivation","english,ict,kinyarwanda,geo,bio","ICT,Biology,Geo,Ent,Kinyarwanda","English,Ict,Kinyarwanda,Geo,Bio","","",1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.272,0.402,0.383,0.367,0.425,0.35,0.406,0.316,0.475,0.725,0.317,0.329,0.467,0.533,0.692,0.883
114,"m28_28_4","confidence","confidence","B",20,"male","2","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"kuzana amanota meza kurusha abandi","have to get better marks than the others",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","ict,biology,geo,ent,kinyarwanda","ICT,Biology,Geo,Ent,Kinyarwanda","English,Ict,Kinyarwanda,Geo,Bio","","",1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.272,0.402,0.383,0.367,0.425,0.35,0.406,0.316,0.475,0.725,0.317,0.329,0.467,0.533,0.692,0.883
114,"m28_28_5","confidence","confidence","B",20,"male","2","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","ability",NA,NA,NA,"different",NA,NA,NA,"coder 1","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kandi ndi mukuri kwibyo nkora aribyo","and sure that what i am doing is right","kandi ndi mukuri kwibyo nkora aribyo","no","kuba mukuri","kuba",NA,NA,"byo",NA,NA,"confidence","ict,biology,geo,ent,kinyarwanda","ICT,Biology,Geo,Ent,Kinyarwanda","English,Ict,Kinyarwanda,Geo,Bio","","",1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.272,0.402,0.383,0.367,0.425,0.35,0.406,0.316,0.475,0.725,0.317,0.329,0.467,0.533,0.692,0.883
114,"m28_28_6","confidence","confidence","B",20,"male","2","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"source",NA,"coder 1","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"mbega muri rusange mba mfite ishyaka ryo gutsinda","so in general i am motivated to succeed",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","ict,biology,geo,ent,kinyarwanda","ICT,Biology,Geo,Ent,Kinyarwanda","English,Ict,Kinyarwanda,Geo,Bio","","",1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.272,0.402,0.383,0.367,0.425,0.35,0.406,0.316,0.475,0.725,0.317,0.329,0.467,0.533,0.692,0.883
114,"m8_8_1","motivation","demotivation","B",20,"male","2","yes",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kubera ko nshobora kuba ntasobanukiwe neza bityo bigatuma mba ntagira ishyaka","because i might have not understood it well thus leading me to not be motivated","kuba ntasobanukiwe neza","yes","gushobora","gusobanukirwa","da/ ta","neza",NA,NA,NA,"demotivation","english,ict,kinyarwanda,geo,bio","ICT,Biology,Geo,Ent,Kinyarwanda","English,Ict,Kinyarwanda,Geo,Bio","","",1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.272,0.402,0.383,0.367,0.425,0.35,0.406,0.316,0.475,0.725,0.317,0.329,0.467,0.533,0.692,0.883
114,"m8_8_2","motivation","demotivation","B",20,"male","2","yes",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","negative",NA,NA,NA,"different",NA,NA,NA,"coder 2","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"kubera ko rimwe na rimwe ibibazo umuntu abafite bimuca intege","because sometimes i get discourage by problems i have",NA,NA,NA,NA,NA,NA,NA,NA,NA,"demotivation","english,ict,kinyarwanda,geo,bio","ICT,Biology,Geo,Ent,Kinyarwanda","English,Ict,Kinyarwanda,Geo,Bio","","",1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.272,0.402,0.383,0.367,0.425,0.35,0.406,0.316,0.475,0.725,0.317,0.329,0.467,0.533,0.692,0.883
115,"m53_53_5","confidence","confidence","B",14,"male","1","yes",NA,"no","yes","yes","coder 2","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"iyo nkora imyitozo ndabanza nkasoma ikibazo nkumva uko kibaza nkasubiza neza","i take the time to first read the question when i am doing exercises and understand what is asked in order to answer it well",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","ikinyarwanda","Ikinyarwanda","Ikinyarwanda,History,ICT","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.289,0.34,0.281,0.313,0.392,0.247,0.292,0.321,0.354,0.5,0.483,0.396,0.45,0.2,0.617,0.85
115,"m53_53_2","confidence","confidence","B",14,"male","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nzatsinda","i will succeed","nzatsinda","yes","none","gutsinda",NA,NA,NA,NA,NA,"confidence","ikinyarwanda","Ikinyarwanda","Ikinyarwanda,History,ICT","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.289,0.34,0.281,0.313,0.392,0.247,0.292,0.321,0.354,0.5,0.483,0.396,0.45,0.2,0.617,0.85
115,"m53_53_4","confidence","confidence","B",14,"male","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","ability",NA,NA,NA,"different",NA,NA,NA,"none","ability/ different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","expectancies-other factors",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"iyo nkora imyitozo ntekereza ko ari byo kubera ko mba nabyize","when i am doing the exercises i think that what i am doing is right because i studied for it",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","ikinyarwanda","Ikinyarwanda","Ikinyarwanda,History,ICT","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.289,0.34,0.281,0.313,0.392,0.247,0.292,0.321,0.354,0.5,0.483,0.396,0.45,0.2,0.617,0.85
115,"m53_53_1","confidence","confidence","B",14,"male","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ibyo nkora byose ari byo","whatever i am doing is right","ibyo nkora byose ari byo","no","none","kuba",NA,NA,"byo",NA,NA,"confidence","ikinyarwanda","Ikinyarwanda","Ikinyarwanda,History,ICT","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.289,0.34,0.281,0.313,0.392,0.247,0.292,0.321,0.354,0.5,0.483,0.396,0.45,0.2,0.617,0.85
115,"m53_53_10","confidence","confidence","B",14,"male","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"iyo nkora imyitozo nigirira ikizere kubera ko baba barabinsobanuriye","i get confident when doing exercises because they have been explained to me",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","ikinyarwanda","Ikinyarwanda","Ikinyarwanda,History,ICT","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.289,0.34,0.281,0.313,0.392,0.247,0.292,0.321,0.354,0.5,0.483,0.396,0.45,0.2,0.617,0.85
115,"m54_54_9","motivation","demotivation","B",14,"male","1","yes",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"kubera ko baba batarampaye ibisobanuro bihagije","because they don't give me enough explanation",NA,NA,NA,NA,NA,NA,NA,NA,NA,"demotivation","ikinyarwanda,history,ict","Ikinyarwanda","Ikinyarwanda,History,ICT","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.289,0.34,0.281,0.313,0.392,0.247,0.292,0.321,0.354,0.5,0.483,0.396,0.45,0.2,0.617,0.85
115,"m53_53_3","confidence","confidence","B",14,"male","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ngira amanota meza","i get good marks","ngira amanota meza","yes","none","kugira",NA,NA,"amanota meza",NA,NA,"confidence","ikinyarwanda","Ikinyarwanda","Ikinyarwanda,History,ICT","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.289,0.34,0.281,0.313,0.392,0.247,0.292,0.321,0.354,0.5,0.483,0.396,0.45,0.2,0.617,0.85
115,"m54_54_7","motivation","demotivation","B",14,"male","1","yes",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"ko baba batarampaye note","that they have not given notes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"demotivation","ikinyarwanda,history,ict","Ikinyarwanda","Ikinyarwanda,History,ICT","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.289,0.34,0.281,0.313,0.392,0.247,0.292,0.321,0.354,0.5,0.483,0.396,0.45,0.2,0.617,0.85
115,"m54_54_8","motivation","demotivation","B",14,"male","1","yes",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"kubera ko baba batarampaye ingero","because they have not given me any examples",NA,NA,NA,NA,NA,NA,NA,NA,NA,"demotivation","ikinyarwanda,history,ict","Ikinyarwanda","Ikinyarwanda,History,ICT","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.289,0.34,0.281,0.313,0.392,0.247,0.292,0.321,0.354,0.5,0.483,0.396,0.45,0.2,0.617,0.85
