sno_student,questionnaire_classification_final,questionnaire_type_initial,school,sno_questionnaire,sno_statement,sno_segment,sno,statement_first,statement_unique,statement_coded_multiple,age,gender,school_grade,consent_given,what_subjects_listed,what follow-up statenents given,coding_round_1_coder_1,coding_round_1_coder_2,coding_round_1_final_coding,coding_round_1_coder_agreement,coding_round_2_coder_1,coding_round_2_coder_2,coding_round_2_final_coding,coding_round_2_coder_agreement,coding_round_3_coder_1_answer_1,coding_round_3_coder_1_answer_2,coding_round_3_coder_1_answer_3,coding_round_3_coder_1_answer_4,coding_round_3_coder_2_answer_1,coding_round_3_coder_2_answer_2,coding_round_3_coder_2_answer_3,coding_round_3_coder_2_answer_4,coding_round_3_coder_agreement,coding_round_3_final_coding_overall,coding_round_3_final_coding_separate,coding_round_4.1_coder_1_answer_1,coding_round_4.1_coder_1_answer_2,coding_round_4.1_coder_1_answer_3,coding_round_4.1_coder_2_answer_1,coding_round_4.1_coder_2_answer_2,coding_round_4.1_coder_2_answer_3,coding_round_4.1_coder_agreement,coding_round_4.1_final_coding_overall,coding_round_4.1_final_coding_separate,coding_round_4.2_coder_1_answer_1,coding_round_4.2_coder_1_answer_2,coding_round_4.2_coder_2_answer_1,coding_round_4.2_coder_2_answer_2,coding_round_4.2_coder_agreement,coding_round_4.2_final_coding_overall,coding_round_4.2_final_coding_separate,comment,additional comment,type,subjects.confidence,subjects.demotivation,subjects.motivation,subjects.unconfidence,biology_c,biology_d,biology_m,biology_u,chemistry_c,chemistry_d,chemistry_m,chemistry_u,english_c,english_d,english_m,english_u,entrepreneurship_c,entrepreneurship_d,entrepreneurship_m,entrepreneurship_u,french_c,french_d,french_m,french_u,geography_c,geography_d,geography_m,geography_u,history_c,history_d,history_m,history_u,ict_c,ict_d,ict_m,ict_u,kinyarwanda_c,kinyarwanda_d,kinyarwanda_m,kinyarwanda_u,kiswahili_c,kiswahili_d,kiswahili_m,kiswahili_u,literature_c,literature_d,literature_m,literature_u,mathematics_c,mathematics_d,mathematics_m,mathematics_u,physics_c,physics_d,physics_m,physics_u,religion_c,religion_d,religion_m,religion_u,sports_c,sports_d,sports_m,sports_u,mathematics_grades,physics_grades,chemistry_grades,biology_grades,kinyarwanda_grades,english_grades,geography_grades,history_grades,entrepreneurship_grades,ict_grades,religion_grades,french_grades,kiswahili_grades,literature_grades,library.and.clubs_grades,sports_grades
111,motivation,motivation,B,M45,Mm45_1,Mm45_1_1,MOTIVATION7445_1,yes,yes,no,17,Male,1,Yes,"History,Ikinyarwanda",NA,Yes,Yes,yes,AGREEMENT,Motivation,Motivation,motivation,AGREEMENT,ABILITY,NA,NA,NA,ABILITY,NA,NA,NA,AGREEMENT,ABILITY,ABILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ability,NA,NA,motivation,,,"History,Ikinyarwanda","History,Maths,Ikinyarwanda",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.264,0.402,0.313,0.244,0.272,0.252,0.308,0.289,0.238,0.542,0.383,0.483,0.313,0.383,0.592,0.967
111,motivation,motivation,B,M45,Mm45_10,Mm45_10_1,MOTIVATION7445_10,no,yes,no,17,Male,1,Yes,"History,Ikinyarwanda",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Motivation,motivation,CODER 2,DIFFERENT,NA,NA,NA,UTILITY,NA,NA,NA,CODER 1,DIFFERENT,DIFFERENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,CONSEQUENCE,NA,SOURCE,NA,CODER 1,CONSEQUENCE,consequence,NA,MOTIVATION,motivation,,,"History,Ikinyarwanda","History,Maths,Ikinyarwanda",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.264,0.402,0.313,0.244,0.272,0.252,0.308,0.289,0.238,0.542,0.383,0.483,0.313,0.383,0.592,0.967
111,motivation,motivation,B,M45,Mm45_2,Mm45_2_1,MOTIVATION7445_2,no,yes,no,17,Male,1,Yes,"History,Ikinyarwanda",NA,Yes,Yes,yes,AGREEMENT,Motivation,Motivation,motivation,AGREEMENT,DIFFERENT,NA,NA,NA,DIFFERENT,NA,NA,NA,AGREEMENT,DIFFERENT,DIFFERENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,CONSEQUENCE,NA,CONSEQUENCE,NA,AGREEMENT,CONSEQUENCE,consequence,NA,MOTIVATION,motivation,,,"History,Ikinyarwanda","History,Maths,Ikinyarwanda",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.264,0.402,0.313,0.244,0.272,0.252,0.308,0.289,0.238,0.542,0.383,0.483,0.313,0.383,0.592,0.967
111,motivation,motivation,B,M45,Mm45_3,Mm45_3_1,MOTIVATION7445_3,no,yes,no,17,Male,1,Yes,"History,Ikinyarwanda",NA,Yes,Yes,yes,AGREEMENT,Motivation,Motivation,motivation,AGREEMENT,POSITIVE,NA,NA,NA,POSITIVE,NA,NA,NA,AGREEMENT,POSITIVE,POSITIVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,value/positive,NA,NA,motivation,,,"History,Ikinyarwanda","History,Maths,Ikinyarwanda",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.264,0.402,0.313,0.244,0.272,0.252,0.308,0.289,0.238,0.542,0.383,0.483,0.313,0.383,0.592,0.967
111,motivation,motivation,B,M45,Mm45_4,Mm45_4_1,MOTIVATION7445_4,no,yes,no,17,Male,1,Yes,"History,Ikinyarwanda",NA,Yes,Yes,yes,AGREEMENT,Motivation,Motivation,motivation,AGREEMENT,DIFFERENT,NA,NA,NA,DIFFERENT,NA,NA,NA,AGREEMENT,DIFFERENT,DIFFERENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,CONSEQUENCE,NA,CONSEQUENCE,NA,NONE,SOURCE,source,NA,STUDY HABITS,motivation,,,"History,Ikinyarwanda","History,Maths,Ikinyarwanda",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.264,0.402,0.313,0.244,0.272,0.252,0.308,0.289,0.238,0.542,0.383,0.483,0.313,0.383,0.592,0.967
111,motivation,motivation,B,M45,Mm45_5,Mm45_5_1,MOTIVATION7445_5,no,yes,no,17,Male,1,Yes,"History,Ikinyarwanda",NA,Yes,Yes,yes,AGREEMENT,Motivation,Motivation,motivation,AGREEMENT,DIFFERENT,NA,NA,NA,DIFFERENT,NA,NA,NA,AGREEMENT,DIFFERENT,DIFFERENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,CONSEQUENCE,NA,SOURCE,NA,CODER 1,CONSEQUENCE,consequence,NA,MOTIVATION,motivation,,,"History,Ikinyarwanda","History,Maths,Ikinyarwanda",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.264,0.402,0.313,0.244,0.272,0.252,0.308,0.289,0.238,0.542,0.383,0.483,0.313,0.383,0.592,0.967
111,motivation,motivation,B,M45,Mm45_6,Mm45_6_1,MOTIVATION7445_6,no,yes,no,17,Male,1,Yes,"History,Ikinyarwanda",NA,Yes,Yes,yes,AGREEMENT,Motivation,Motivation,motivation,AGREEMENT,DIFFERENT,NA,NA,NA,DIFFERENT,NA,NA,NA,AGREEMENT,DIFFERENT,DIFFERENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,CONSEQUENCE,NA,CONSEQUENCE,NA,AGREEMENT,CONSEQUENCE,consequence,NA,MOTIVATION,motivation,,,"History,Ikinyarwanda","History,Maths,Ikinyarwanda",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.264,0.402,0.313,0.244,0.272,0.252,0.308,0.289,0.238,0.542,0.383,0.483,0.313,0.383,0.592,0.967
111,motivation,motivation,B,M45,Mm45_7,Mm45_7_1,MOTIVATION7445_7,no,yes,no,17,Male,1,Yes,"History,Ikinyarwanda",NA,Yes,Yes,yes,AGREEMENT,Motivation,Motivation,motivation,AGREEMENT,DIFFERENT,NA,NA,NA,ABILITY,NA,NA,NA,CODER 1,DIFFERENT,DIFFERENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOURCE,NA,SOURCE,NA,AGREEMENT,SOURCE,source,NA,SCHOOL SUPPORT [GENERAL],motivation,,,"History,Ikinyarwanda","History,Maths,Ikinyarwanda",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.264,0.402,0.313,0.244,0.272,0.252,0.308,0.289,0.238,0.542,0.383,0.483,0.313,0.383,0.592,0.967
111,motivation,motivation,B,M45,Mm45_8,Mm45_8_1,MOTIVATION7445_8,no,yes,no,17,Male,1,Yes,"History,Ikinyarwanda",NA,Yes,Yes,yes,AGREEMENT,Motivation,Motivation,motivation,AGREEMENT,POSITIVE,NA,NA,NA,POSITIVE,NA,NA,NA,AGREEMENT,POSITIVE,POSITIVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,value/positive,NA,NA,motivation,,,"History,Ikinyarwanda","History,Maths,Ikinyarwanda",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.264,0.402,0.313,0.244,0.272,0.252,0.308,0.289,0.238,0.542,0.383,0.483,0.313,0.383,0.592,0.967
111,motivation,motivation,B,M45,Mm45_9,Mm45_9_1,MOTIVATION7445_9,no,yes,no,17,Male,1,Yes,"History,Ikinyarwanda",NA,Yes,Yes,yes,AGREEMENT,Motivation,Motivation,motivation,AGREEMENT,ABILITY,NA,NA,NA,ABILITY,NA,NA,NA,AGREEMENT,ABILITY,ABILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ability,NA,NA,motivation,,,"History,Ikinyarwanda","History,Maths,Ikinyarwanda",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.264,0.402,0.313,0.244,0.272,0.252,0.308,0.289,0.238,0.542,0.383,0.483,0.313,0.383,0.592,0.967
112,motivation,motivation,A,N71,Nm71_1,Nm71_1_1,MOTIVATION6071_1,yes,yes,no,13,Male,1,Yes,"Chemistry,Biology,Enterpreneurship,Physics,Naths,History,Religion",NA,Yes,Yes,yes,AGREEMENT,Motivation,Motivation,motivation,AGREEMENT,ABILITY,NA,NA,NA,ABILITY,NA,NA,NA,AGREEMENT,ABILITY,ABILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ability,NA,NA,motivation,,,"Chemistry,Biology,Enterpreneurship,Physics,Naths,History,Religion","Igiswahili,Igifaransa",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,0.617,0.779,0.663,0.717,0.756,0.8,0.75,0.8,0.658,0.825,0.792,0.542,0.592,0.767,0.6,0.867
112,motivation,motivation,A,N71,Nm71_2,Nm71_2_1,MOTIVATION6071_2,no,yes,no,13,Male,1,Yes,"Chemistry,Biology,Enterpreneurship,Physics,Naths,History,Religion",NA,Yes,Yes,yes,AGREEMENT,Motivation,Motivation,motivation,AGREEMENT,ABILITY,NA,NA,NA,DIFFERENT,NA,NA,NA,CODER 2,DIFFERENT,DIFFERENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,CONSEQUENCE,NA,CONSEQUENCE,NA,AGREEMENT,CONSEQUENCE,consequence,NA,MOTIVATION,motivation,,,"Chemistry,Biology,Enterpreneurship,Physics,Naths,History,Religion","Igiswahili,Igifaransa",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,0.617,0.779,0.663,0.717,0.756,0.8,0.75,0.8,0.658,0.825,0.792,0.542,0.592,0.767,0.6,0.867
112,motivation,motivation,A,N71,Nm71_3,Nm71_3_1,MOTIVATION6071_3,no,yes,no,13,Male,1,Yes,"Chemistry,Biology,Enterpreneurship,Physics,Naths,History,Religion",NA,Yes,Yes,yes,AGREEMENT,Motivation,Motivation,motivation,AGREEMENT,GOALS,NA,NA,NA,GOALS,NA,NA,NA,AGREEMENT,GOALS,GOALS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,value/utility/general,CHANGED LATER,JOB UTILITY,motivation,,,"Chemistry,Biology,Enterpreneurship,Physics,Naths,History,Religion","Igiswahili,Igifaransa",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,0.617,0.779,0.663,0.717,0.756,0.8,0.75,0.8,0.658,0.825,0.792,0.542,0.592,0.767,0.6,0.867
112,motivation,motivation,A,N71,Nm71_4,Nm71_4_1,MOTIVATION6071_4,no,yes,no,13,Male,1,Yes,"Chemistry,Biology,Enterpreneurship,Physics,Naths,History,Religion",NA,Yes,Yes,yes,AGREEMENT,Motivation,Motivation,motivation,AGREEMENT,GOALS,NA,NA,NA,GOALS,NA,NA,NA,AGREEMENT,GOALS,GOALS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,value/utility/other,CHANGED LATER,EXTRINSIC REWARDS,motivation,,,"Chemistry,Biology,Enterpreneurship,Physics,Naths,History,Religion","Igiswahili,Igifaransa",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,0.617,0.779,0.663,0.717,0.756,0.8,0.75,0.8,0.658,0.825,0.792,0.542,0.592,0.767,0.6,0.867
113,motivation,demotivation,B,M177,Mm177_1,Mm177_1_1,MOTIVATION75177_1,yes,yes,yes,18,Male,3,Yes,"Kinyarwanda,Maths",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,ABILITY,DIFFERENT,NA,NA,ABILITY,NA,NA,NA,AGREEMENT,ABILITY/ DIFFERENT,ABILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ability,NA,NA,demotivation,"PCB[Physics,Chemistry,Biology]","Kinyarwanda,Maths",,,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.432,0.567,0.479,0.488,0.503,0.47,0.531,0.292,0.504,0.663,0.583,0.725,0.567,0.5,0.733,1
113,motivation,demotivation,B,M177,Mm177_1,Mm177_1_2,MOTIVATION75177_1,no,no,NA,18,Male,3,Yes,"Kinyarwanda,Maths",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,ABILITY,DIFFERENT,NA,NA,ABILITY,NA,NA,NA,NONE,ABILITY/ DIFFERENT,UTILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,value/utility/useless,CHANGED LATER,NA,demotivation,"PCB[Physics,Chemistry,Biology]","Kinyarwanda,Maths",,,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.432,0.567,0.479,0.488,0.503,0.47,0.531,0.292,0.504,0.663,0.583,0.725,0.567,0.5,0.733,1
113,motivation,demotivation,B,M177,Mm177_1,Mm177_1_3,MOTIVATION75177_1,no,no,NA,18,Male,3,Yes,"Kinyarwanda,Maths",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,ABILITY,DIFFERENT,NA,NA,ABILITY,NA,NA,NA,CODER 1,ABILITY/ DIFFERENT,DIFFERENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,CONSEQUENCE,NA,SOURCE,NA,CODER 1,CONSEQUENCE,consequence,NA,MOTIVATION,demotivation,"PCB[Physics,Chemistry,Biology]","Kinyarwanda,Maths",,,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.432,0.567,0.479,0.488,0.503,0.47,0.531,0.292,0.504,0.663,0.583,0.725,0.567,0.5,0.733,1
113,motivation,demotivation,B,M177,Mm177_2,Mm177_2_1,MOTIVATION75177_2,no,yes,yes,18,Male,3,Yes,"Kinyarwanda,Maths",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,NEGATIVE,DIFFERENT,NA,NA,NEGATIVE,DIFFERENT,NA,NA,AGREEMENT,DIFFERENT/ NEGATIVE,DIFFERENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,CONSEQUENCE,NA,SOURCE,NA,NA,NA,costs/emotional,NA,NA,demotivation,"PCB[Physics,Chemistry,Biology]","Kinyarwanda,Maths",,,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.432,0.567,0.479,0.488,0.503,0.47,0.531,0.292,0.504,0.663,0.583,0.725,0.567,0.5,0.733,1
113,motivation,demotivation,B,M177,Mm177_2,Mm177_2_2,MOTIVATION75177_2,no,no,NA,18,Male,3,Yes,"Kinyarwanda,Maths",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,NEGATIVE,DIFFERENT,NA,NA,NEGATIVE,DIFFERENT,NA,NA,AGREEMENT,DIFFERENT/ NEGATIVE,NEGATIVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,costs/emotional,NA,NA,demotivation,"PCB[Physics,Chemistry,Biology]","Kinyarwanda,Maths",,,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.432,0.567,0.479,0.488,0.503,0.47,0.531,0.292,0.504,0.663,0.583,0.725,0.567,0.5,0.733,1
114,motivation,demotivation,B,M8,Mm8_1,Mm8_1_1,MOTIVATION768_1,yes,yes,no,20,Male,2,Yes,"English,Ict,Kinyarwanda,Geo,Bio",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,ABILITY,NA,NA,NA,ABILITY,NA,NA,NA,AGREEMENT,ABILITY,ABILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ability,NA,NA,demotivation,"ICT,Biology,Geo,Ent,Kinyarwanda","English,Ict,Kinyarwanda,Geo,Bio",,,1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.272,0.402,0.383,0.367,0.425,0.35,0.406,0.316,0.475,0.725,0.317,0.329,0.467,0.533,0.692,0.883
114,motivation,demotivation,B,M8,Mm8_2,Mm8_2_1,MOTIVATION768_2,no,yes,no,20,Male,2,Yes,"English,Ict,Kinyarwanda,Geo,Bio",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,NEGATIVE,NA,NA,NA,DIFFERENT,NA,NA,NA,CODER 2,DIFFERENT,DIFFERENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOURCE,NA,SOURCE,NA,AGREEMENT,SOURCE,source,NA,PERSONAL PROBLEMS,demotivation,"ICT,Biology,Geo,Ent,Kinyarwanda","English,Ict,Kinyarwanda,Geo,Bio",,,1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.272,0.402,0.383,0.367,0.425,0.35,0.406,0.316,0.475,0.725,0.317,0.329,0.467,0.533,0.692,0.883
114,motivation,demotivation,B,M8,Mm8_3,Mm8_3_1,MOTIVATION768_3,no,yes,no,20,Male,2,Yes,"English,Ict,Kinyarwanda,Geo,Bio",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,DIFFERENT,NA,NA,NA,DIFFERENT,NA,NA,NA,AGREEMENT,DIFFERENT,DIFFERENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOURCE,NA,SOURCE,NA,AGREEMENT,SOURCE,source,NA,SITUATIONAL FACTOR,demotivation,"ICT,Biology,Geo,Ent,Kinyarwanda","English,Ict,Kinyarwanda,Geo,Bio",,,1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.272,0.402,0.383,0.367,0.425,0.35,0.406,0.316,0.475,0.725,0.317,0.329,0.467,0.533,0.692,0.883
114,motivation,demotivation,B,M8,Mm8_4,Mm8_4_1,MOTIVATION768_4,no,yes,no,20,Male,2,Yes,"English,Ict,Kinyarwanda,Geo,Bio",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,DIFFERENT,NA,NA,NA,DIFFERENT,NA,NA,NA,AGREEMENT,DIFFERENT,DIFFERENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOURCE,NA,SOURCE,NA,AGREEMENT,SOURCE,source,NA,PERSONAL PROBLEMS,demotivation,"ICT,Biology,Geo,Ent,Kinyarwanda","English,Ict,Kinyarwanda,Geo,Bio",,,1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.272,0.402,0.383,0.367,0.425,0.35,0.406,0.316,0.475,0.725,0.317,0.329,0.467,0.533,0.692,0.883
114,motivation,demotivation,B,M8,Mm8_5,Mm8_5_1,MOTIVATION768_5,no,yes,no,20,Male,2,Yes,"English,Ict,Kinyarwanda,Geo,Bio",NA,Yes,Yes,yes,AGREEMENT,Demotivation,Demotivation,demotivation,AGREEMENT,ABILITY,NA,NA,NA,ABILITY,NA,NA,NA,AGREEMENT,ABILITY,ABILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ability,NA,NA,demotivation,"ICT,Biology,Geo,Ent,Kinyarwanda","English,Ict,Kinyarwanda,Geo,Bio",,,1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.272,0.402,0.383,0.367,0.425,0.35,0.406,0.316,0.475,0.725,0.317,0.329,0.467,0.533,0.692,0.883
115,motivation,demotivation,B,M54,Mm54_1,Mm54_1_1,MOTIVATION7754_1,yes,yes,no,14,Male,1,Yes,"Ikinyarwanda,History,ICT",NA,No,No,no,AGREEMENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ikinyarwanda,"Ikinyarwanda,History,ICT",,,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.289,0.34,0.281,0.313,0.392,0.247,0.292,0.321,0.354,0.5,0.483,0.396,0.45,0.2,0.617,0.85
