"sno_student","questionnaire_classification_final","questionnaire_type_initial","school","sno_questionnaire","sno_statement","sno_segment","sno","statement_first","statement_unique","statement_coded_multiple","age","gender","school_grade","consent_given","what_subjects_listed","what follow-up statenents given","coding_round_1_coder_1","coding_round_1_coder_2","coding_round_1_final_coding","coding_round_1_coder_agreement","coding_round_2_coder_1","coding_round_2_coder_2","coding_round_2_final_coding","coding_round_2_coder_agreement","coding_round_3_coder_1_answer_1","coding_round_3_coder_1_answer_2","coding_round_3_coder_1_answer_3","coding_round_3_coder_1_answer_4","coding_round_3_coder_2_answer_1","coding_round_3_coder_2_answer_2","coding_round_3_coder_2_answer_3","coding_round_3_coder_2_answer_4","coding_round_3_coder_agreement","coding_round_3_final_coding_overall","coding_round_3_final_coding_separate","coding_round_4.1_coder_1_answer_1","coding_round_4.1_coder_1_answer_2","coding_round_4.1_coder_1_answer_3","coding_round_4.1_coder_2_answer_1","coding_round_4.1_coder_2_answer_2","coding_round_4.1_coder_2_answer_3","coding_round_4.1_coder_agreement","coding_round_4.1_final_coding_overall","coding_round_4.1_final_coding_separate","coding_round_4.2_coder_1_answer_1","coding_round_4.2_coder_1_answer_2","coding_round_4.2_coder_2_answer_1","coding_round_4.2_coder_2_answer_2","coding_round_4.2_coder_agreement","coding_round_4.2_final_coding_overall","coding_round_4.2_final_coding_separate","comment","additional comment","statement_Kinyarwanda","statement_English","type","subjects.confidence","subjects.demotivation","subjects.motivation","subjects.unconfidence","biology_c","biology_d","biology_m","biology_u","chemistry_c","chemistry_d","chemistry_m","chemistry_u","english_c","english_d","english_m","english_u","entrepreneurship_c","entrepreneurship_d","entrepreneurship_m","entrepreneurship_u","french_c","french_d","french_m","french_u","geography_c","geography_d","geography_m","geography_u","history_c","history_d","history_m","history_u","ict_c","ict_d","ict_m","ict_u","kinyarwanda_c","kinyarwanda_d","kinyarwanda_m","kinyarwanda_u","kiswahili_c","kiswahili_d","kiswahili_m","kiswahili_u","literature_c","literature_d","literature_m","literature_u","mathematics_c","mathematics_d","mathematics_m","mathematics_u","physics_c","physics_d","physics_m","physics_u","religion_c","religion_d","religion_m","religion_u","sports_c","sports_d","sports_m","sports_u","mathematics_grades","physics_grades","chemistry_grades","biology_grades","kinyarwanda_grades","english_grades","geography_grades","history_grades","entrepreneurship_grades","ict_grades","religion_grades","french_grades","kiswahili_grades","literature_grades","library.and.clubs_grades","sports_grades"
"80","motivation","motivation","B","M169","Mm169_3","Mm169_3_1","MOTIVATION51169_3","no","yes","no","14","Female","3","Yes","Mathematics,Physics",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","DIFFERENT",NA,NA,NA,"DIFFERENT",NA,NA,NA,"AGREEMENT","DIFFERENT","DIFFERENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONSEQUENCE",NA,"SOURCE",NA,"CODER 2","SOURCE","source",NA,"STUDY HABITS","MBA NASUBIYE MU MASOMO MWARIMU YAMPAYE","I GO THROUGH THE NOTES THE TEACHER GIVES ME","motivation","","","Mathematics,Physics","History,Geography",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.592,0.625,0.565,0.592,0.703,0.577,0.569,0.336,0.55,0.85,0.733,0.8,0.792,0.525,0.55,0.783
"80","motivation","motivation","B","M169","Mm169_4","Mm169_4_1","MOTIVATION51169_4","no","yes","no","14","Female","3","Yes","Mathematics,Physics",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","ABILITY",NA,NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"UWO MWITOZO MBA MFITE HO UBUMENYI BUHAGIJE","I HAVE ENOUGH KNOWLEDGE ON THAT EXERCISE","motivation","","","Mathematics,Physics","History,Geography",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.592,0.625,0.565,0.592,0.703,0.577,0.569,0.336,0.55,0.85,0.733,0.8,0.792,0.525,0.55,0.783
"80","motivation","motivation","B","M169","Mm169_5","Mm169_5_1","MOTIVATION51169_5","no","yes","no","14","Female","3","Yes","Mathematics,Physics",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","POSITIVE",NA,NA,NA,"POSITIVE",NA,NA,NA,"AGREEMENT","POSITIVE","POSITIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/positive",NA,NA,"N'IRYOSOMO NDIKUNZE","I LOVE THAT LESSON/SUBJECT","motivation","","","Mathematics,Physics","History,Geography",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.592,0.625,0.565,0.592,0.703,0.577,0.569,0.336,0.55,0.85,0.733,0.8,0.792,0.525,0.55,0.783
"80","motivation","motivation","B","M169","Mm169_6","Mm169_6_1","MOTIVATION51169_6","no","yes","no","14","Female","3","Yes","Mathematics,Physics",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","UTILITY",NA,NA,NA,"DIFFERENT",NA,NA,NA,"CODER 1","UTILITY","UTILITY","SCHOOL",NA,NA,"SCHOOL",NA,NA,"AGREEMENT","SCHOOL","SCHOOL",NA,NA,NA,NA,NA,NA,"value/utility/school utility",NA,NA,"NO MU KIZAMINI NTEKEREZA KO BYAGARUKA","EVEN IN THE EXAM I THINK THEY [QUESTIONS] MIGHT COME BACK","motivation","","","Mathematics,Physics","History,Geography",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.592,0.625,0.565,0.592,0.703,0.577,0.569,0.336,0.55,0.85,0.733,0.8,0.792,0.525,0.55,0.783
"81","motivation","motivation","A","N29","Nm29_1","Nm29_1_1","MOTIVATION4429_1","yes","yes","no","14","Female","2","Yes","Maths,Physics,Geography,Litirature,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","UTILITY",NA,NA,NA,"UTILITY",NA,NA,NA,"AGREEMENT","UTILITY","UTILITY","SCHOOL",NA,NA,"SCHOOL",NA,NA,"AGREEMENT","SCHOOL","SCHOOL",NA,NA,NA,NA,NA,NA,"value/utility/school utility",NA,NA,"NUMVA BYAMPESHA GUTSINDA AMASOMO CYANGWA BIKANYIGISHA KWIGA NTABUNEBWE","I FEEL LIKE IT WOULD HELP ME SUCCEED IN THE SUBJECT OR HELP ME LEARN WITH NO LAZINESS","motivation","Maths,Physics,Geography,Litirature,English","","Maths,Physics,Geography,Litirature,English","",0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0.519,0.517,0.404,0.454,0.617,0.59,0.378,0.389,0.4,0.592,0.592,0.442,0.525,0.7,0.717,0.467
"81","motivation","motivation","A","N29","Nm29_10","Nm29_10_1","MOTIVATION4429_10","no","yes","no","14","Female","2","Yes","Maths,Physics,Geography,Litirature,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","UTILITY",NA,NA,NA,"UTILITY",NA,NA,NA,"AGREEMENT","UTILITY","UTILITY","GENERAL",NA,NA,"GENERAL",NA,NA,"NONE","DAILY LIFE","DAILY LIFE",NA,NA,NA,NA,NA,NA,"value/utility/daily life",NA,NA,"NUMVA BIMPESHA KUMENYA NK'IYO NIZE IMIBARE BIMFASHA KUNAMENYA NKO GUCURUZA NTIBYANANIRA KUBERA KO IYI MYITOZO IRAFASHA","I FEEL LIKE IT HELPS ME TO KNOW/LEARN. LIKE WHEN I STUDY MATHS IT HELPS ME LEARN/KNOW, LIKE I WOULDN’T FAIL AT TRADING BECAUSE OF THOSE EXERCISES. IT HELPS","motivation","Maths,Physics,Geography,Litirature,English","","Maths,Physics,Geography,Litirature,English","",0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0.519,0.517,0.404,0.454,0.617,0.59,0.378,0.389,0.4,0.592,0.592,0.442,0.525,0.7,0.717,0.467
"81","motivation","motivation","A","N29","Nm29_2","Nm29_2_1","MOTIVATION4429_2","no","yes","no","14","Female","2","Yes","Maths,Physics,Geography,Litirature,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","UTILITY",NA,NA,NA,"UTILITY",NA,NA,NA,"AGREEMENT","UTILITY","UTILITY","LEARNING",NA,NA,"LEARNING",NA,NA,"NONE","SCHOOL","SCHOOL",NA,NA,NA,NA,NA,NA,"value/utility/school utility",NA,NA,"BIMFASHA GUTERA IMBERE MUMASOMO","IT HELPS ME MOVE FORWARD I MY STUDIES","motivation","Maths,Physics,Geography,Litirature,English","","Maths,Physics,Geography,Litirature,English","",0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0.519,0.517,0.404,0.454,0.617,0.59,0.378,0.389,0.4,0.592,0.592,0.442,0.525,0.7,0.717,0.467
"81","motivation","motivation","A","N29","Nm29_3","Nm29_3_1","MOTIVATION4429_3","no","yes","no","14","Female","2","Yes","Maths,Physics,Geography,Litirature,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","UTILITY",NA,NA,NA,"UTILITY",NA,NA,NA,"AGREEMENT","UTILITY","UTILITY","SCHOOL",NA,NA,"SCHOOL",NA,NA,"AGREEMENT","SCHOOL","SCHOOL",NA,NA,NA,NA,NA,NA,"value/utility/school utility",NA,NA,"NUMVA BIMPESHA AMANOTA MEZA","I FEEL LIKE IT HELPS ME GET GOOD MARKS","motivation","Maths,Physics,Geography,Litirature,English","","Maths,Physics,Geography,Litirature,English","",0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0.519,0.517,0.404,0.454,0.617,0.59,0.378,0.389,0.4,0.592,0.592,0.442,0.525,0.7,0.717,0.467
"81","motivation","motivation","A","N29","Nm29_4","Nm29_4_1","MOTIVATION4429_4","no","yes","no","14","Female","2","Yes","Maths,Physics,Geography,Litirature,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","UTILITY",NA,NA,NA,"UTILITY",NA,NA,NA,"AGREEMENT","UTILITY","UTILITY","LEARNING",NA,NA,"LEARNING",NA,NA,"AGREEMENT","LEARNING","LEARNING",NA,NA,NA,NA,NA,NA,"value/utility/learning utility",NA,NA,"BIMFASHA KUMENYA AMASOMO CYANGWA IRYOSOMO NDIGUKORERA IMYITOZO","IT HELPS ME KNOW SUBJECTS O THE SUBJECT I'M DOING EXERCISES FOR","motivation","Maths,Physics,Geography,Litirature,English","","Maths,Physics,Geography,Litirature,English","",0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0.519,0.517,0.404,0.454,0.617,0.59,0.378,0.389,0.4,0.592,0.592,0.442,0.525,0.7,0.717,0.467
"81","motivation","motivation","A","N29","Nm29_5","Nm29_5_1","MOTIVATION4429_5","no","yes","no","14","Female","2","Yes","Maths,Physics,Geography,Litirature,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","POSITIVE",NA,NA,NA,"POSITIVE",NA,NA,NA,"AGREEMENT","POSITIVE","POSITIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/positive",NA,NA,"NUMVA MEZE NEZA","I FEEL GOOD","motivation","Maths,Physics,Geography,Litirature,English","","Maths,Physics,Geography,Litirature,English","",0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0.519,0.517,0.404,0.454,0.617,0.59,0.378,0.389,0.4,0.592,0.592,0.442,0.525,0.7,0.717,0.467
"81","motivation","motivation","A","N29","Nm29_6","Nm29_6_1","MOTIVATION4429_6","no","yes","no","14","Female","2","Yes","Maths,Physics,Geography,Litirature,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","POSITIVE",NA,NA,NA,"POSITIVE",NA,NA,NA,"AGREEMENT","POSITIVE","POSITIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/positive",NA,NA,"NUMVA N'ISHIMYE GUKORA IRYOSOMO","I FEEL HAPPY TO DO THAT SUBJECT","motivation","Maths,Physics,Geography,Litirature,English","","Maths,Physics,Geography,Litirature,English","",0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0.519,0.517,0.404,0.454,0.617,0.59,0.378,0.389,0.4,0.592,0.592,0.442,0.525,0.7,0.717,0.467
"81","motivation","motivation","A","N29","Nm29_7","Nm29_7_1","MOTIVATION4429_7","no","yes","no","14","Female","2","Yes","Maths,Physics,Geography,Litirature,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","UTILITY",NA,NA,NA,"GOALS",NA,NA,NA,"AGREEMENT","UTILITY","UTILITY","LEARNING",NA,NA,"LEARNING",NA,NA,"AGREEMENT","LEARNING","LEARNING",NA,NA,NA,NA,NA,NA,"value/utility/learning utility",NA,NA,"NUMVA BIMPESHA KUBA NAMENYA","I FEEL LIKE IT HELPS ME TO LEARN/KNOW","motivation","Maths,Physics,Geography,Litirature,English","","Maths,Physics,Geography,Litirature,English","",0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0.519,0.517,0.404,0.454,0.617,0.59,0.378,0.389,0.4,0.592,0.592,0.442,0.525,0.7,0.717,0.467
"81","motivation","motivation","A","N29","Nm29_8","Nm29_8_1","MOTIVATION4429_8","no","yes","yes","14","Female","2","Yes","Maths,Physics,Geography,Litirature,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","UTILITY",NA,NA,NA,"UTILITY",NA,NA,NA,"AGREEMENT","UTILITY","UTILITY","LEARNING","GENERAL",NA,"LEARNING","GENERAL",NA,"AGREEMENT","LEARNING/ GENERAL","LEARNING",NA,NA,NA,NA,NA,NA,"value/utility/learning utility",NA,NA,"NUMVA BIMPESHA KUBA NAMENYA IRYOSOMO NONEHO BIKAMPESHA EJO HAZAZA HEZA","I FEEL LIKE IT HELPS ME LEARN/KNOW THE SUBJECT WHICH CAN LEAD ME TO A BETTER FUTURE/TOMORROW","motivation","Maths,Physics,Geography,Litirature,English","","Maths,Physics,Geography,Litirature,English","",0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0.519,0.517,0.404,0.454,0.617,0.59,0.378,0.389,0.4,0.592,0.592,0.442,0.525,0.7,0.717,0.467
"81","motivation","motivation","A","N29","Nm29_8","Nm29_8_2","MOTIVATION4429_8","no","no",NA,"14","Female","2","Yes","Maths,Physics,Geography,Litirature,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","UTILITY",NA,NA,NA,"UTILITY",NA,NA,NA,"AGREEMENT","UTILITY","UTILITY","LEARNING","GENERAL",NA,"LEARNING","GENERAL",NA,"AGREEMENT","LEARNING/ GENERAL","GENERAL",NA,NA,NA,NA,NA,NA,"value/utility/general",NA,NA,"NUMVA BIMPESHA KUBA NAMENYA IRYOSOMO NONEHO BIKAMPESHA EJO HAZAZA HEZA","I FEEL LIKE IT HELPS ME LEARN/KNOW THE SUBJECT WHICH CAN LEAD ME TO A BETTER FUTURE/TOMORROW","motivation","Maths,Physics,Geography,Litirature,English","","Maths,Physics,Geography,Litirature,English","",0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0.519,0.517,0.404,0.454,0.617,0.59,0.378,0.389,0.4,0.592,0.592,0.442,0.525,0.7,0.717,0.467
"81","motivation","motivation","A","N29","Nm29_9","Nm29_9_1","MOTIVATION4429_9","no","yes","no","14","Female","2","Yes","Maths,Physics,Geography,Litirature,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","POSITIVE",NA,NA,NA,"POSITIVE",NA,NA,NA,"AGREEMENT","POSITIVE","POSITIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/positive",NA,NA,"NUMVA BIMPESHA ISHEMA RYO KUBA NAMENYA IRYOSOMO","I FEEL PROUD TO KNOW THE SUBJECT","motivation","Maths,Physics,Geography,Litirature,English","","Maths,Physics,Geography,Litirature,English","",0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0.519,0.517,0.404,0.454,0.617,0.59,0.378,0.389,0.4,0.592,0.592,0.442,0.525,0.7,0.717,0.467
"82","motivation","motivation","B","M65","Mm65_1","Mm65_1_1","MOTIVATION5265_1","yes","yes","no","13","Female","1","Yes","English,Entrepreneurship,Geography,Kinyarwanda,Swahili",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","UTILITY",NA,NA,NA,"UTILITY",NA,NA,NA,"AGREEMENT","UTILITY","UTILITY","SCHOOL",NA,NA,"SCHOOL",NA,NA,"AGREEMENT","SCHOOL","SCHOOL",NA,NA,NA,NA,NA,NA,"value/utility/school utility",NA,"CUE VALUE","BIMFASHA KUMENYA IBYO NZI NIBYO NTAZI","IT HELPS ME TO GET TO KNOW WHAT I KNOW AND WHAT I DON'T KNOW","motivation","","","English,Entrepreneurship,Geography,Kinyarwanda,Swahili","Eng,Kiny,Hist,Sw,Entre,Bio,Geo,Chem",NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.444,0.442,0.446,0.398,0.428,0.332,0.45,0.369,0.408,0.5,0.7,0.55,0.528,0.6,0.6,0.967
"82","motivation","motivation","B","M65","Mm65_2","Mm65_2_1","MOTIVATION5265_2","no","yes","no","13","Female","1","Yes","English,Entrepreneurship,Geography,Kinyarwanda,Swahili",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","UTILITY",NA,NA,NA,"UTILITY",NA,NA,NA,"AGREEMENT","UTILITY","UTILITY","LEARNING",NA,NA,"LEARNING",NA,NA,"AGREEMENT","LEARNING","LEARNING",NA,NA,NA,NA,NA,NA,"value/utility/learning utility",NA,NA,"BIMFASHA KUMENYA CYANGWA GUSOBANUKIRWA CYANE CYANE NKA MASOMO YO MWISHURI TUBONA","IT HELPS ME TO KNOW OR UNDERSTAND MORE ESPECIALLY THE SUBJECTS IN CLASS","motivation","","","English,Entrepreneurship,Geography,Kinyarwanda,Swahili","Eng,Kiny,Hist,Sw,Entre,Bio,Geo,Chem",NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.444,0.442,0.446,0.398,0.428,0.332,0.45,0.369,0.408,0.5,0.7,0.55,0.528,0.6,0.6,0.967
"82","motivation","motivation","B","M65","Mm65_3","Mm65_3_1","MOTIVATION5265_3","no","yes","no","13","Female","1","Yes","English,Entrepreneurship,Geography,Kinyarwanda,Swahili",NA,"Yes","No","no","CODER 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NKIYO MWARIMU AGUHAYE UMWITOZO ABAGAMIJE KUREBA UKO UHAGAZE AREBA EJO HAWE UKO","THE PURPOSE OF A TEACHER GIVING YOU EXERCISES IS TO SEE WHERE YOU STAND AND WHERE YOU WILL BE IN THE FUTURE",NA,"","","English,Entrepreneurship,Geography,Kinyarwanda,Swahili","Eng,Kiny,Hist,Sw,Entre,Bio,Geo,Chem",NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.444,0.442,0.446,0.398,0.428,0.332,0.45,0.369,0.408,0.5,0.7,0.55,0.528,0.6,0.6,0.967
"82","motivation","motivation","B","M65","Mm65_4","Mm65_4_1","MOTIVATION5265_4","no","yes","no","13","Female","1","Yes","English,Entrepreneurship,Geography,Kinyarwanda,Swahili",NA,"Yes","Yes","yes","AGREEMENT","No","No","no","AGREEMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HAMEZE NIBA UZIRIKANA IBINTU URUGERO SE ARI NKO KWIGISHA ISOMO NGO AREBE KO HARI CYO","AND IF YOU WILL REMEMBER THINGS, FOR EXAMPLE HE/SHE WILL SEE IF IT IS HELPING YOU WHILE TEACHING A SUBJECT","no","","","English,Entrepreneurship,Geography,Kinyarwanda,Swahili","Eng,Kiny,Hist,Sw,Entre,Bio,Geo,Chem",NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.444,0.442,0.446,0.398,0.428,0.332,0.45,0.369,0.408,0.5,0.7,0.55,0.528,0.6,0.6,0.967
"82","motivation","motivation","B","M65","Mm65_5","Mm65_5_1","MOTIVATION5265_5","no","yes","no","13","Female","1","Yes","English,Entrepreneurship,Geography,Kinyarwanda,Swahili",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","UTILITY",NA,NA,NA,"UTILITY",NA,NA,NA,"AGREEMENT","UTILITY","UTILITY","GENERAL",NA,NA,"GENERAL",NA,NA,"AGREEMENT","GENERAL","GENERAL",NA,NA,NA,NA,NA,NA,"value/utility/general",NA,NA,"BIGUFASHA KANDI NO GUSAZA [GUTYAZA] UBWENGE KUGIRA NGO UMENYE EJO HAZAZA HAWE","IT HELPS YOU; IN ADDITION IT SHARPENS YOUR KNOWLEDGE FOR A BRIGHT FUTURE","motivation","","","English,Entrepreneurship,Geography,Kinyarwanda,Swahili","Eng,Kiny,Hist,Sw,Entre,Bio,Geo,Chem",NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.444,0.442,0.446,0.398,0.428,0.332,0.45,0.369,0.408,0.5,0.7,0.55,0.528,0.6,0.6,0.967
"82","motivation","motivation","B","M65","Mm65_6","Mm65_6_1","MOTIVATION5265_6","no","yes","no","13","Female","1","Yes","English,Entrepreneurship,Geography,Kinyarwanda,Swahili",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","DIFFERENT",NA,NA,NA,"DIFFERENT","POSITIVE",NA,NA,"AGREEMENT","DIFFERENT","DIFFERENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONSEQUENCE",NA,"CONSEQUENCE",NA,"AGREEMENT","CONSEQUENCE","value/utility/social utility","CHANGED LATER","TEACHER","IYO MWARIMU AGUHAYE UMWITOZO WIBYO MWIZE UKAMUSUBIZA ARISHIMA BIGATUMA AGIRA IKIZERE CYUKO","WHEN A TEACHER GIVES YOU AN EXERCISE  OF WHAT YOU STUDIED AND YOU ANSWER IT, IT MAKES THEM  HAPPY AND HAVE FAITH","motivation","","","English,Entrepreneurship,Geography,Kinyarwanda,Swahili","Eng,Kiny,Hist,Sw,Entre,Bio,Geo,Chem",NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0,1,NA,NA,0,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.444,0.442,0.446,0.398,0.428,0.332,0.45,0.369,0.408,0.5,0.7,0.55,0.528,0.6,0.6,0.967
